Date,Symbol,Name_of_Company,VGM_Ratings,Value,Growth,Momentum,Low_Risk,Sector,Industry,Open,High,Low,Close,Prev_Close,Change,Change%,Volume,Avg_Vol_20D,52_Week_High,52_Week_Low,1W_Return,1M_Return,3M_Return,6M_Return,YTD_Performance,1Y_Return,Marketcap,PB_Ratio,PS_Ratio,PE_Ratio,Dividend_Yield,Price-to-Free-Cash-Flow_Ratio,FCF_Yield,EV-to-EBITDA,Revenue_Growth,EPS_Growth,Operating_Income_Growth,FCF_Growth,Asset_Growth,ROE,ROCE,Short_Term_Momentum,Medium_Term_Momentum,Long_Term_Momentum,Short_Term_Industry_Momentum,Medium_Term_Industry_Momentum,Long_Term_Industry_Momentum
2024-10-21,MAS,Masco Corp,10,10,8,9,9,Industrials,Construction,85.85,85.89,83.96,84.19,85.71,-1.52,-1.77,1306100,1136365.0,86.7,47.66,0.84,7.48,19.5,23.83,26.47,58.13,18437610000.0,0.0,3.0,3.0,4.0,2.5,3.0,3.0,2.5,2.5,2.5,3.0,2.5,0.0,4.0,4.5,3.0,4.5,4.0,3.5,4.0
2024-10-21,OUT,Outfront Media Inc,10,8,10,9,6,Real Estate,REIT - Specialty,19.01,19.1,18.69,18.78,19.14,-0.36,-1.88,1140500,1503275.0,19.33,9.0,2.01,15.29,34.82,47.53,32.91,27.67,3117261000.0,2.5,4.0,3.0,3.0,2.5,2.5,3.0,3.5,2.5,5.0,3.5,0.0,4.5,2.5,4.5,3.5,5.0,4.0,2.0,5.0
2024-10-21,MCY,Mercury General Corp,10,9,6,10,9,Financial Services,Insurance - Property & Casualty,67.1,67.32,66.12,66.44,67.29,-0.85,-1.26,169000,215700.0,69.0,29.23,2.12,12.25,30.61,73.56,78.03,123.55,3679402950.0,3.0,3.5,3.0,3.0,3.0,3.5,0.0,3.0,0.0,0.0,3.0,3.0,3.0,2.5,4.5,3.5,5.0,4.0,4.5,5.0
2024-10-21,BRO,Brown & Brown Inc,10,9,8,10,10,Financial Services,Insurance - Brokers,106.35,106.49,105.39,106.05,106.39,-0.34,-0.32,1551800,1668545.0,107.67,66.73,1.24,2.83,17.16,36.68,49.89,61.69,29911739999.0,3.0,2.0,3.0,2.5,3.0,3.0,2.5,0.0,0.0,0.0,2.5,3.0,3.0,3.0,4.5,4.5,4.5,4.5,5.0,5.0
2024-10-21,BDN,Brandywine Realty Trust,10,10,8,9,5,Real Estate,REIT - Office,6.47,6.54,6.36,6.4,6.53,-0.13,-1.99,1480300,2537905.0,6.54,3.62,12.68,27.49,39.43,52.02,15.94,69.31,1104404070.0,3.0,3.0,3.0,4.5,2.5,3.0,3.0,0.0,3.0,3.0,4.0,3.0,3.5,3.0,5.0,4.5,3.5,4.0,3.5,3.0
2024-10-21,CCL,Carnival Corp,10,10,10,8,4,Consumer Cyclical,Leisure,21.25,21.38,21.03,21.28,21.32,-0.04,-0.19,17590500,34824240.0,21.8,10.84,4.16,31.85,28.89,34.43,23.08,102.86,26961760000.0,2.5,3.5,3.5,2.0,3.0,3.0,3.0,2.5,5.0,3.5,0.0,2.5,4.0,3.5,4.0,4.0,3.5,3.0,3.5,4.0
2024-10-21,TCBI,Texas Capital Bancshares Inc,10,8,10,8,6,Financial Services,Banks - Regional,79.02,79.02,76.49,76.63,79.02,-2.39,-3.02,418300,431775.0,82.25,52.89,1.11,12.44,33.43,28.55,19.72,66.7,3566838601.0,4.0,3.0,3.5,1.5,3.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.5,4.5,3.0,4.0,3.0,1.5
2024-10-21,MTB,M&T Bank Corp,10,10,7,9,8,Financial Services,Banks - Regional,197.0,197.77,192.93,193.63,197.55,-3.92,-1.98,1072300,1169895.0,200.94,108.53,4.56,15.84,35.41,45.61,39.27,68.58,32168832226.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,2.5,3.0,0.0,3.0,3.0,4.0,4.5,4.5,5.0,3.5,4.0
2024-10-21,CRS,Carpenter Technology Corp,10,7,9,10,5,Industrials,Manufacturing - Metal Fabrication,159.44,160.41,158.05,158.59,158.52,0.07,0.04,510300,472150.0,166.51,58.87,-2.1,17.18,51.5,168.52,128.65,215.23,7929500000.0,2.0,2.0,3.0,2.5,3.0,2.5,3.0,3.0,5.0,2.5,3.5,3.5,3.5,3.0,5.0,5.0,5.0,5.0,5.0,5.0
2024-10-21,SPG,Simon Property Group Inc,10,2,10,9,10,Real Estate,REIT - Retail,176.28,176.79,173.65,174.21,176.92,-2.71,-1.53,1032000,1174680.0,177.08,104.05,2.01,6.25,14.71,27.36,21.8,63.53,56799174750.0,0.5,2.0,3.0,3.0,3.0,2.5,2.0,3.0,0.0,2.5,2.5,0.0,5.0,4.5,4.5,4.0,5.0,4.0,2.5,5.0
2024-10-21,CROX,Crocs Inc,10,6,10,6,7,Consumer Cyclical,Apparel - Footwear & Accessories,138.66,139.04,136.45,138.23,139.4,-1.17,-0.84,868100,905965.0,165.32,74.0,-0.95,10.2,-12.87,43.68,47.41,18.69,8338636800.0,2.0,2.5,3.0,2.0,3.0,3.5,3.5,3.5,3.0,3.0,3.5,0.0,5.0,4.5,3.0,2.5,3.5,2.5,2.5,3.0
2024-10-21,FFIV,F5 Inc,10,9,6,9,8,Technology,Software - Infrastructure,217.67,218.74,216.47,217.95,217.48,0.47,0.22,457500,509440.0,224.47,145.45,-2.1,8.28,29.76,18.1,23.67,61.13,12768382800.0,3.0,3.0,3.0,2.5,3.0,3.0,2.5,2.5,2.5,2.5,0.0,3.0,2.5,3.0,5.0,3.5,4.0,5.0,4.0,4.5
2024-10-21,MPB,Mid Penn Bancorp Inc,10,9,6,10,7,Financial Services,Banks - Regional,31.41,31.41,30.14,30.49,31.25,-0.76,-2.43,32300,27940.0,32.0,18.63,0.03,5.87,48.8,45.26,25.68,62.18,505410868.0,3.0,3.0,3.0,3.0,3.0,3.5,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,4.5,5.0,4.5,5.0,5.0,4.0
2024-10-21,EIX,Edison International,10,10,7,9,10,Utilities,Regulated Electric,85.66,85.79,84.31,84.61,85.43,-0.82,-0.96,1915200,1811445.0,88.77,61.64,1.2,-0.01,15.19,29.06,16.96,14.05,32574850000.0,2.5,3.5,3.0,3.0,0.0,0.0,3.5,3.5,5.0,5.0,0.0,2.5,3.5,3.5,4.5,4.5,3.5,3.5,3.0,3.5
2024-10-21,ATR,AptarGroup Inc,10,5,7,10,10,Healthcare,Medical - Instruments & Supplies,168.47,168.49,166.3,166.33,168.63,-2.3,-1.36,217900,270595.0,169.66,120.36,2.96,9.78,14.06,27.31,35.36,39.05,11033653680.0,3.0,3.0,2.5,3.5,2.5,3.0,2.5,0.0,3.0,2.5,3.0,3.0,3.0,3.5,5.0,4.5,4.0,5.0,4.5,4.0
2024-10-21,AMCR,Amcor PLC,10,8,8,9,10,Consumer Cyclical,Packaging & Containers,11.19,11.24,11.11,11.12,11.24,-0.12,-1.07,3730400,6249755.0,11.48,8.45,-0.63,0.82,10.76,20.61,14.05,7.03,16030460000.0,2.5,2.5,3.0,3.5,3.0,4.0,3.0,2.5,2.5,2.5,5.0,0.0,3.5,3.0,4.5,4.5,3.5,4.0,5.0,4.5
2024-10-21,TRST,Trustco Bank Corp N Y,10,10,7,7,8,Financial Services,Banks - Regional,33.55,33.6,32.57,32.58,33.8,-1.22,-3.61,95900,78635.0,36.51,23.78,-0.64,-0.52,20.76,18.73,4.46,16.86,619736760.0,4.0,3.0,3.5,3.5,3.0,2.5,3.0,0.0,0.0,0.0,3.0,2.5,3.0,3.0,3.0,4.5,3.5,2.5,3.5,1.5
2024-10-21,VMD,Viemed Healthcare Inc,10,9,9,7,5,Healthcare,Medical - Devices,9.19,9.24,9.01,9.22,9.19,0.03,0.33,121200,167780.0,10.44,5.9,5.13,25.78,29.13,12.03,15.39,-13.43,357947875.0,3.0,3.5,3.0,2.5,2.5,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.5,4.5,2.0,3.0,5.0,3.0,3.5
2024-10-21,CTAS,Cintas Corp,10,2,10,10,10,Industrials,Specialty Business Services,212.9,213.55,210.86,211.55,214.02,-2.47,-1.15,824400,1394925.0,215.37,123.65,1.68,3.65,22.29,37.45,42.96,78.89,84572294704.0,1.0,0.5,3.0,2.5,0.5,3.0,2.0,2.5,3.0,2.5,0.0,0.0,3.0,4.5,5.0,4.5,5.0,5.0,5.0,5.0
2024-10-21,IDA,Idacorp Inc,10,6,9,7,10,Utilities,Regulated Electric,104.85,105.0,103.54,103.83,104.77,-0.94,-0.9,258700,209605.0,105.24,86.43,2.71,-0.28,13.23,15.68,4.68,-5.91,5416811100.0,3.0,2.5,3.0,2.5,0.0,0.0,3.0,3.0,2.5,5.0,0.0,4.0,3.5,3.5,4.5,4.0,2.0,1.5,1.0,1.0
2024-10-21,MLR,Miller Industries Inc,10,9,9,8,8,Consumer Cyclical,Auto - Parts,64.78,65.24,63.32,63.36,64.45,-1.09,-1.69,67800,72090.0,69.75,34.96,0.59,11.08,10.83,57.61,52.6,84.4,726407116.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,2.5,2.5,0.0,4.0,3.0,3.5,2.5,4.0,5.0,3.5,5.0,4.5
2024-10-21,HCI,HCI Group Inc,10,6,10,8,3,Financial Services,Insurance - Property & Casualty,116.76,117.34,112.81,115.81,119.86,-4.05,-3.38,202000,222195.0,121.57,55.83,3.73,21.17,20.76,26.51,30.95,93.02,1163450670.0,2.5,3.0,3.0,2.5,0.0,0.0,2.5,0.0,3.0,3.5,0.0,2.5,4.5,5.0,4.5,2.0,4.5,5.0,1.5,4.5
2024-10-21,STNG,Scorpio Tankers Inc,10,9,10,3,7,Energy,Oil & Gas Midstream,67.5,67.5,66.25,66.56,67.02,-0.46,-0.69,723300,701365.0,84.67,52.68,-6.11,0.23,-15.17,0.2,6.46,39.39,3330138620.0,3.0,3.0,4.0,2.0,3.0,3.5,3.5,0.0,2.5,0.0,2.5,0.0,3.0,4.0,1.0,1.5,2.0,1.0,1.0,2.0
2024-10-21,PATK,Patrick Industries Inc,10,8,7,9,8,Consumer Cyclical,"Furnishings, Fixtures & Appliances",144.99,144.99,140.39,140.67,145.03,-4.36,-3.01,140900,152255.0,148.35,70.15,-0.55,10.98,33.78,39.4,40.94,115.22,3055915079.0,3.0,3.0,3.0,2.5,2.5,3.5,2.5,3.0,3.0,2.5,3.5,0.0,3.0,3.0,4.5,4.0,5.0,4.5,5.0,5.0
2024-10-21,STBA,S&T Bancorp Inc,10,10,5,9,7,Financial Services,Banks - Regional,39.79,39.79,38.52,38.67,39.55,-0.88,-2.23,152600,152810.0,45.79,24.51,-5.2,-7.07,27.08,20.96,13.74,48.67,1478039494.0,4.0,3.0,3.5,3.0,3.0,2.5,3.0,2.5,0.0,0.0,3.0,0.0,3.0,3.0,3.5,5.0,4.5,3.0,4.5,4.5
2024-10-21,KMB,Kimberly-Clark Corp,10,9,9,7,9,Consumer Defensive,Household & Personal Products,145.41,146.13,144.0,144.21,145.41,-1.2,-0.83,2507900,1837160.0,149.31,116.63,1.38,-1.39,3.43,19.2,17.86,0.56,48657014000.0,3.0,3.0,3.0,3.5,3.0,2.5,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.5,3.0,4.0,3.5,3.0,4.5,4.0
2024-10-21,MDT,Medtronic PLC,10,8,7,8,10,Healthcare,Medical - Devices,92.0,92.05,90.78,91.03,92.24,-1.21,-1.31,4411500,4607750.0,92.25,68.84,1.87,0.04,11.47,4.93,9.89,1.81,117729099000.0,3.0,3.0,3.0,5.0,2.5,3.0,2.5,0.0,2.5,0.0,0.0,0.0,3.0,3.5,4.5,3.5,3.5,4.5,4.0,4.0
2024-10-21,MDU,MDU Resources Group Inc,10,7,5,10,10,Industrials,Conglomerates,29.56,30.07,29.22,29.24,30.28,-1.04,-3.43,2951700,3844470.0,30.52,18.04,2.31,16.77,18.09,50.88,48.35,45.25,5959646240.0,3.0,3.0,3.0,3.0,1.0,3.0,2.5,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.5,4.5,5.0,4.5,4.0,4.5
2024-10-21,TXT,Textron Inc,10,10,9,3,7,Industrials,Aerospace & Defense,90.32,91.3,89.05,89.39,90.05,-0.66,-0.73,1110000,961055.0,97.34,74.13,1.63,3.31,3.97,4.83,11.14,37.99,17149918450.0,2.5,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,1.5,1.0,2.0,2.0,1.0,2.0
2024-10-21,VICI,VICI Properties Inc,10,8,10,7,10,Real Estate,REIT - Diversified,33.1,33.24,32.58,32.59,33.19,-0.6,-1.81,3822100,3756350.0,34.29,26.62,0.12,-4.32,15.2,9.99,-0.21,0.12,33979986736.0,3.0,2.0,3.0,2.5,3.0,3.0,3.0,2.5,2.5,2.5,2.5,3.0,3.5,3.5,4.0,4.0,2.5,4.0,3.5,2.0
2024-10-21,HIG,The Hartford Financial Services Group Inc,10,9,8,10,9,Financial Services,Insurance - Diversified,122.0,122.41,120.77,120.93,122.0,-1.07,-0.88,969900,1371185.0,123.23,68.92,3.04,3.5,21.27,34.29,48.56,73.05,35731860000.0,3.0,3.5,3.0,3.0,3.0,3.0,0.0,2.5,0.0,0.0,2.5,3.0,2.5,3.0,4.5,4.0,5.0,4.5,4.0,5.0
2024-10-21,PFS,Provident Financial Services Inc,10,8,10,8,5,Financial Services,Banks - Regional,19.52,19.52,18.58,18.61,19.52,-0.91,-4.66,438500,511400.0,19.97,13.07,-1.17,3.1,38.26,18.31,2.65,21.95,1915009890.0,3.0,3.0,0.0,3.5,3.0,3.5,0.0,4.0,0.0,0.0,3.0,5.0,0.0,3.0,3.5,5.0,3.5,4.0,4.0,2.0
2024-10-21,DFIN,Donnelley Financial Solutions Inc,10,9,10,5,8,Financial Services,Financial - Capital Markets,67.38,67.38,64.59,64.62,67.59,-2.97,-4.39,120400,135840.0,71.01,51.06,-1.22,-1.84,11.8,4.04,5.47,44.37,1899239999.0,2.5,3.0,3.0,2.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.5,4.0,2.5,2.5,2.5,1.5,1.0,0.5
2024-10-21,BBSI,Barrett Business Services Inc,10,8,8,9,9,Industrials,Staffing & Employment Services,37.43,37.49,36.83,36.93,37.53,-0.6,-1.6,120000,86140.0,38.07,21.59,-0.3,3.1,11.7,32.62,28.45,81.65,963957659.0,3.0,3.0,3.0,2.5,0.0,0.0,3.0,3.0,5.0,4.0,0.0,0.0,2.5,3.0,4.0,4.0,5.0,4.5,5.0,5.0
2024-10-21,EFSC,Enterprise Financial Services Corp,10,9,10,9,8,Financial Services,Banks - Regional,53.06,53.06,51.3,51.54,53.08,-1.54,-2.9,210700,123185.0,54.88,32.97,1.72,1.4,34.71,30.09,14.25,33.32,1931976900.0,4.0,3.0,3.5,2.5,3.0,2.5,0.0,0.0,3.0,2.5,3.0,3.0,3.0,3.0,4.0,4.5,4.0,4.5,4.0,3.0
2024-10-21,UI,Ubiquiti Inc,10,2,10,10,4,Technology,Communication Equipment,252.07,256.44,251.93,254.84,251.45,3.39,1.35,50400,54040.0,256.44,103.0,8.12,31.18,74.4,101.63,85.82,39.95,15408136080.0,0.5,3.0,2.5,4.0,2.5,3.0,2.5,2.5,3.0,2.5,3.0,0.0,4.5,3.0,5.0,5.0,5.0,5.0,5.0,4.5
2024-10-21,PETQ,PetIQ Inc,10,9,7,9,7,Healthcare,Drug Manufacturers - Specialty & Generic,30.94,30.99,30.93,30.97,30.93,0.04,0.13,625400,539650.0,31.06,15.09,0.32,0.98,42.33,73.6,59.47,129.92,914667980.0,3.0,3.5,2.5,2.5,3.0,4.0,3.0,3.0,2.5,2.5,3.0,2.5,3.0,3.0,5.0,5.0,3.0,5.0,4.5,3.0
2024-10-21,CPAY,Corpay Inc,10,9,9,8,6,Technology,Software - Infrastructure,353.5,353.88,348.34,348.79,353.51,-4.72,-1.34,374800,454820.0,355.47,220.39,2.79,12.73,38.41,19.62,23.88,52.84,24452620530.0,3.0,3.0,3.0,2.5,3.0,3.0,2.5,3.0,2.5,2.5,2.5,3.0,2.5,3.0,4.5,3.0,3.5,4.5,3.5,4.5
2024-10-21,GILD,Gilead Sciences Inc,10,8,8,9,7,Healthcare,Drug Manufacturers - General,86.64,87.27,85.92,86.29,86.72,-0.43,-0.5,4451200,5077310.0,87.87,62.07,1.58,5.96,35.76,12.49,3.66,10.47,107603630000.0,3.5,3.0,3.0,3.0,3.0,3.0,3.5,2.5,3.0,3.0,0.0,0.0,2.5,3.5,5.0,4.5,2.0,4.5,5.0,3.5
2024-10-21,MCD,McDonald's Corp,10,2,10,10,10,Consumer Cyclical,Restaurants,317.13,317.9,314.41,314.89,316.56,-1.67,-0.53,2403800,2323620.0,317.9,243.53,3.23,8.11,24.12,10.11,6.01,6.18,226342932000.0,0.0,2.0,2.5,3.0,2.5,3.0,3.0,2.5,2.5,2.5,0.0,2.5,0.0,3.0,5.0,4.5,4.0,5.0,4.5,4.0
2024-10-21,DOX,Amdocs Ltd,10,10,6,6,10,Technology,Software - Infrastructure,90.59,91.07,90.07,90.28,90.99,-0.71,-0.78,341700,538310.0,94.04,74.41,2.3,5.17,19.09,-2.16,2.72,0.22,10379762440.0,3.0,3.5,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,3.0,4.0,2.5,2.5,3.5,3.0,3.0
2024-10-21,INN,Summit Hotel Properties Inc,10,10,8,5,9,Real Estate,REIT - Hotel & Motel,6.48,6.54,6.39,6.41,6.51,-0.1,-1.54,669900,853800.0,7.22,5.31,-3.75,2.89,8.64,-1.38,-5.6,-7.5,679993560.0,3.0,3.5,3.5,3.0,3.0,3.5,4.0,2.0,4.0,2.5,2.5,0.0,3.0,2.5,3.5,2.0,2.0,5.0,5.0,4.0
2024-10-21,VZ,Verizon Communications Inc,10,10,10,7,9,Communication Services,Telecommunications Services,44.05,44.2,43.6,43.7,43.99,-0.29,-0.66,18739400,13749480.0,45.36,31.26,1.63,0.11,9.85,5.61,12.4,16.13,184195500000.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.5,3.5,3.5,3.0,4.5,3.0,2.5,4.5
2024-10-21,PRGS,Progress Software Corp,10,8,7,9,10,Technology,Software - Application,66.16,66.16,65.32,65.38,65.91,-0.53,-0.8,429000,849495.0,67.9,48.0,0.05,13.47,30.71,15.35,20.43,18.57,2802971360.0,2.5,3.0,2.5,3.0,3.0,3.0,3.0,2.5,3.0,3.0,0.0,2.5,3.0,2.5,5.0,4.5,3.5,4.5,5.0,4.0
2024-10-21,USLM,United States Lime & Minerals Inc,10,4,10,10,5,Basic Materials,Construction Materials,104.17,104.67,101.82,103.75,103.75,0.0,0.0,47700,55890.0,105.59,37.11,1.91,32.88,54.16,105.2,125.54,214.74,2970784243.0,2.0,1.5,2.5,2.5,3.0,3.0,2.5,2.0,2.0,2.0,0.0,3.5,3.0,3.5,5.0,5.0,5.0,5.0,5.0,5.0
2024-10-21,VLGEA,Village Super Market Inc,10,10,9,7,6,Consumer Defensive,Grocery Stores,30.44,30.48,29.6,29.7,30.21,-0.51,-1.69,18800,19515.0,33.5,23.49,-3.45,-7.19,9.63,17.44,11.99,41.16,440707370.0,3.5,3.5,3.0,4.0,2.5,4.0,4.0,3.5,2.5,2.5,3.0,3.0,3.0,3.0,4.5,3.0,3.5,4.5,4.0,4.0
2024-10-21,G,Genpact Ltd,10,8,10,8,10,Technology,Information Technology Services,38.81,39.0,38.5,38.63,38.95,-0.32,-0.82,539600,923680.0,39.95,29.41,-0.85,-0.64,22.91,11.55,11.07,-0.95,6941741765.0,3.0,3.0,2.5,3.0,2.5,3.5,3.0,3.0,3.0,3.0,2.5,4.5,3.0,3.0,5.0,4.5,2.0,4.5,4.5,2.0
2024-10-21,NHI,National Health Investors Inc,10,3,10,9,10,Real Estate,REIT - Healthcare Facilities,76.51,77.24,74.38,74.7,76.56,-1.86,-2.43,222800,274895.0,86.13,48.51,-4.19,-10.65,13.2,43.24,34.18,40.15,3241761876.0,2.0,2.0,3.0,2.5,3.0,3.0,3.0,3.0,2.5,2.5,3.0,0.0,3.5,3.0,3.5,5.0,5.0,3.5,3.5,5.0
2024-10-21,BTU,Peabody Energy Corp,10,10,10,4,6,Energy,Coal,24.77,24.92,24.38,24.76,24.91,-0.15,-0.6,1733700,2319250.0,27.24,20.21,-8.67,20.43,7.09,-5.02,1.52,6.49,3119760000.0,3.5,3.5,3.5,2.5,3.0,3.5,3.0,4.5,4.5,5.0,0.0,3.5,4.0,3.0,3.0,2.0,1.5,4.5,4.0,3.0
2024-10-21,PRKS,United Parks & Resorts Inc,10,9,10,3,6,Consumer Cyclical,Leisure,52.65,53.27,52.19,52.74,52.67,0.07,0.13,555600,774905.0,60.36,40.87,3.37,5.0,2.43,11.6,-0.34,-10.58,3265935300.0,0.0,2.5,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,0.0,4.0,1.0,1.5,2.5,1.5,1.0,2.5
2024-10-21,SHBI,Shore Bancshares Inc,10,10,10,8,6,Financial Services,Banks - Regional,14.54,14.54,14.08,14.1,14.54,-0.44,-3.03,68000,70110.0,14.99,9.66,1.73,1.88,32.15,27.03,0.0,26.8,468599400.0,3.0,3.0,3.0,3.0,3.0,4.5,0.0,3.0,3.0,5.0,3.0,2.5,3.0,3.0,3.5,5.0,4.0,3.5,4.0,3.0
2024-10-21,POWL,Powell Industries Inc,10,4,10,10,2,Industrials,Electrical Equipment & Parts,271.0,280.71,268.16,279.96,271.33,8.63,3.18,298000,393910.0,284.45,72.51,6.46,79.36,58.92,119.51,209.9,434.89,3358960079.0,3.0,3.0,2.5,3.0,1.5,3.0,2.5,3.0,2.5,3.0,0.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
2024-10-21,DECK,Deckers Outdoor Corp,10,8,9,8,6,Consumer Cyclical,Apparel - Footwear & Accessories,161.4,161.85,156.29,160.01,161.85,-1.84,-1.14,1908200,1656650.0,184.48,80.67,-0.77,7.79,-6.8,12.76,42.45,93.66,4077499120.0,3.0,3.0,3.0,2.0,3.0,2.5,3.5,0.0,0.0,0.0,2.5,3.5,3.0,3.5,3.5,3.0,5.0,3.0,3.0,5.0
2024-10-21,EXP,Eagle Materials Inc,10,7,9,10,6,Basic Materials,Construction Materials,302.95,303.07,296.56,297.13,302.89,-5.76,-1.9,228500,215835.0,306.36,145.03,1.78,18.7,28.67,27.22,48.22,87.0,10014021018.0,1.5,3.0,3.5,3.0,3.0,3.5,3.0,2.5,2.5,2.5,3.0,2.5,4.5,3.5,5.0,3.5,5.0,4.0,4.0,4.0
2024-10-21,APAM,Artisan Partners Asset Management Inc,10,7,10,5,8,Financial Services,Asset Management,46.74,46.74,45.4,45.41,46.9,-1.49,-3.18,423200,347440.0,47.08,32.12,4.61,14.04,13.38,8.27,3.27,39.12,2949867203.0,3.0,3.0,3.0,2.5,2.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,2.5,4.5,3.0,2.0,3.0,1.5,1.0,1.5
2024-10-21,NNN,NNN REIT Inc,10,6,9,9,10,Real Estate,REIT - Retail,48.91,49.01,48.23,48.27,48.99,-0.72,-1.47,780800,806300.0,49.57,34.61,1.64,-0.74,14.68,21.8,10.86,8.89,8804496053.0,3.0,1.5,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,3.0,4.0,4.5,4.5,2.5,4.0,4.5
2024-10-21,INSW,International Seaways Inc,10,8,10,2,8,Energy,Oil & Gas Midstream,50.36,50.36,48.87,49.5,49.98,-0.48,-0.96,947200,584660.0,65.94,42.08,-4.68,2.63,-13.42,-3.47,6.25,26.21,2444666053.0,3.0,3.0,3.5,3.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.5,1.0,1.5,1.5,0.5,0.5,1.0
2024-10-21,OTIS,Otis Worldwide Corp,10,5,10,7,9,Industrials,Industrial - Machinery,105.55,106.25,104.98,105.52,106.01,-0.49,-0.46,1091000,2347045.0,106.33,73.32,1.43,14.51,8.29,16.1,19.33,23.49,42509979000.0,0.0,3.0,2.5,3.0,2.5,3.0,2.0,3.0,3.0,2.5,2.5,3.0,0.0,5.0,3.5,3.0,4.0,4.0,3.5,3.5
2024-10-21,GEN,Gen Digital Inc,10,9,9,9,6,Technology,Software - Infrastructure,27.05,27.23,26.71,26.8,27.2,-0.4,-1.47,4595000,2561155.0,28.45,16.38,-3.42,3.47,9.43,27.07,17.6,55.45,16655220000.0,2.5,3.0,3.0,3.0,3.0,3.0,2.5,0.0,2.5,0.0,0.0,0.0,2.5,3.0,4.0,4.5,4.5,3.5,5.0,5.0
2024-10-21,TIPT,Tiptree Inc,10,10,9,7,4,Financial Services,Insurance - Specialty,20.85,20.94,19.94,20.02,20.95,-0.93,-4.44,38800,57280.0,21.13,14.74,0.5,5.76,19.88,7.75,6.89,59.14,736441806.0,3.0,3.5,2.5,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,3.0,3.0,5.0,3.5,3.5,3.0,2.5,2.5,1.0
2024-10-21,BV,BrightView Holdings Inc,10,10,7,10,7,Industrials,Specialty Business Services,16.65,16.77,16.49,16.57,16.76,-0.19,-1.13,278700,458090.0,17.49,6.58,1.1,12.04,20.51,91.12,99.16,160.53,1566676930.0,3.5,3.5,3.0,3.5,2.5,3.0,3.0,3.0,0.0,3.0,0.0,3.0,2.5,3.0,4.5,4.5,5.0,4.0,5.0,5.0
2024-10-21,TILE,Interface Inc,10,8,10,9,7,Consumer Cyclical,"Furnishings, Fixtures & Appliances",20.2,20.21,19.37,19.38,20.12,-0.74,-3.68,323300,476570.0,20.21,8.26,2.05,8.94,30.95,54.55,53.93,178.05,1129485780.0,3.0,3.0,3.0,2.5,2.5,3.0,2.5,4.0,3.0,2.5,3.0,3.5,3.0,3.0,4.0,3.5,5.0,3.5,3.5,5.0
2024-10-21,GRBK,Green Brick Partners Inc,10,4,9,9,6,Consumer Cyclical,Residential Construction,83.56,83.56,79.37,79.56,83.57,-4.01,-4.8,391800,298045.0,84.66,37.31,0.21,8.75,38.99,52.15,53.47,49.75,3561553199.0,3.0,2.5,3.5,2.0,0.5,3.0,3.5,4.0,3.0,2.5,3.0,3.0,2.5,4.0,4.0,4.5,4.5,4.0,5.0,4.0
2024-10-21,BHRB,Burke & Herbert Financial Services Corp,10,8,10,6,5,Financial Services,Banks - Regional,63.78,63.78,60.85,60.85,63.73,-2.88,-4.52,49300,43000.0,70.0,42.91,1.35,-5.66,28.35,10.18,-3.04,-21.67,453146154.0,3.0,3.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,2.5,0.0,5.0,0.0,3.0,3.0,3.0,3.0,2.5,0.5,1.0
2024-10-21,CACI,CACI International Inc,10,5,7,10,10,Technology,Information Technology Services,531.49,536.54,531.01,532.16,531.29,0.87,0.16,100600,102775.0,536.54,302.21,2.15,13.15,25.07,53.55,63.09,73.04,11873858000.0,3.0,3.0,2.5,2.5,2.5,3.0,2.5,3.0,3.0,3.0,0.0,0.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
2024-10-21,AFL,Aflac Inc,10,1,10,10,7,Financial Services,Insurance - Life,114.44,114.69,112.45,112.75,114.5,-1.75,-1.53,1256700,1950550.0,115.5,75.08,-0.45,3.97,29.14,47.71,35.39,68.99,63655605750.0,2.0,1.0,3.0,2.5,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,5.0,5.0,4.5,5.0,4.5,4.5
